u_puuid,v_puuid,games,wins,first_ts,last_ts,winrate
gznKVFCkP9MiJqWZWvQf5yQOhOo2dr4a1ktGlGrhlS-8fYRyLHO1V3afCG0n_gvPWd3HlQ_8EtVT4Q,zkW3bJo0zhptj79fwjk2rVIh3ZrH4uuGAcXYK5s7ZI0SQWy-yu33Ys1q9YNGUYFNPQ8owQls_mbRpA,1,0,1769961846428,1769961846428,0.0
h2ApEDAzBUg5i2yO_1nDMFFcSX86SCzfKsqKDI6vfhoLkk2KbdwCc8kP3eN4kwhi2eANw22fhYjUzQ,nC6fuKhmBnCRXiJT9ZqAL1IDrAmC5XVOESJTJkAJjkhhz41b9-pQAAahGAYxcoe5zKjkaVRJUCEAfg,1,0,1770580586703,1770580586703,0.0
hAjxPHQNYDqpgWqKUUJwR2Vkx9S-7VQIwEfXfAyGp9DHzj26wlsveP2Cy3ZqyDVDjRKMv1Ujv3dUQQ,xzR27kmVF_9-sqjfqSoOCZpnxZzhbGgLoeFACpzd9YUGyrN3oYg-UhHycAFWWNJBJK5hQ73nzzqLjw,1,1,1770615714190,1770615714190,1.0
hAjxPHQNYDqpgWqKUUJwR2Vkx9S-7VQIwEfXfAyGp9DHzj26wlsveP2Cy3ZqyDVDjRKMv1Ujv3dUQQ,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,1,1770615714190,1770615714190,1.0
hDFKKjD5PVNEIhe1zOX6_yrGQHeUHtmaYFRXQfBCAWPWYRTDK3LCYdAsnDm4o_u_dsWEja1xrktdcA,leMVa5hWZiMBhGwyEbbCBjqEC_cosxFY1WaAsKZxqnJRBQVi_32a63Uju4MrxZ4GwfoClzzflqkByQ,1,0,1770611753543,1770611753543,0.0
hDFKKjD5PVNEIhe1zOX6_yrGQHeUHtmaYFRXQfBCAWPWYRTDK3LCYdAsnDm4o_u_dsWEja1xrktdcA,sBiICMLkw_8IvPK-Q_z3LwFo-1KLP5qQ7JcwIkjKB2CHq7uDQyCbQagIiR9i2Oy6kTiabm8dQhqiIQ,1,0,1770611753543,1770611753543,0.0
hDFKKjD5PVNEIhe1zOX6_yrGQHeUHtmaYFRXQfBCAWPWYRTDK3LCYdAsnDm4o_u_dsWEja1xrktdcA,wnKAfK2EekJZOZu_lrj7i4BjVWUFuHBUecCoXocRiRIMxlu6r67eJ6OK43QWYx6pYQJ9cmgQqkw2zg,1,0,1770611753543,1770611753543,0.0
hDRJu4MmB3c_g_QGpa5GXH4ZNYzKTS3zwmLpPWQeC1zTgECBaiMloPmVXBXFi7jWPEs1zRU-ZTCocQ,roXFZDjWf0dH6vQRy9GN2FMZlIAnsyTxQTntM2VvhwogRRxNqsBt5UtVmOhfvfOxVYklqSz2y_wWsg,2,0,1770611448666,1770616160324,0.0
hDRJu4MmB3c_g_QGpa5GXH4ZNYzKTS3zwmLpPWQeC1zTgECBaiMloPmVXBXFi7jWPEs1zRU-ZTCocQ,yw6HLK-uLpCM7ySodZKEYuJ_WqKucWAnEpW5rRsSAr7efDBQdxMuXE9KmB3G7aOwBHWuACSci6uoQg,1,0,1770611448666,1770611448666,0.0
hE44v19zV7_SeDZnS6VhfFTM2d2Z0hBQIqgHkmt2nLyUHQz9DKGof8ATNwUGnEsAX_dGFAK_Nqbaww,jtHdbnA9yj9ECMMQvNn8Q917OWW4FqO9IznzPzuCHKfkJ_dC3PrcNbZzqbmapjtjsFYiP4G3qVuMGQ,1,0,1770613762578,1770613762578,0.0
hE44v19zV7_SeDZnS6VhfFTM2d2Z0hBQIqgHkmt2nLyUHQz9DKGof8ATNwUGnEsAX_dGFAK_Nqbaww,xZFs_hAhoQywdPjDsrFsWLEHmybALx08L0rXPPRYvksvU6n5_V3tyUnVodHGiMj0iYWmh0eNB8QG0g,1,0,1770613762578,1770613762578,0.0
hEZZZ1d3NAD9UUS5GLdcWJ5soIWdvNStSvTzfRC9v1CqBYiRl1il80joIgO4RByIN3_qdgwRKcZ4KA,idKY8ZJly9hxwBeE9AVtHi8D-lZHP9evByvTWJjb9kOjWNYNDpxW8_kXXMpXsmU2zNrCgFFW5a4d-A,1,1,1770591505007,1770591505007,1.0
hEcaknekeFOzcR-I1wvElNgPic82xSSi4NO9UGTnbP0SJxUX6RGCBvJbLuvOmpez-_gwT_0jNJ9cwA,pEem1ZRZh2gM9g-6gtF27GRCvJ9cH2KiOeaqaNilXRXGh8RbW5yC_gDF06dSOVb4chDxeMt4UI78qw,1,0,1770141080234,1770141080234,0.0
hEcaknekeFOzcR-I1wvElNgPic82xSSi4NO9UGTnbP0SJxUX6RGCBvJbLuvOmpez-_gwT_0jNJ9cwA,r7DaRzRovYS2KomZkr_dVbTqAWOEGa7gpIgFZC7kIkRck_VnuYFXkLb25kRavo3tzYdPNuVqfetWQA,1,0,1770141080234,1770141080234,0.0
hEcaknekeFOzcR-I1wvElNgPic82xSSi4NO9UGTnbP0SJxUX6RGCBvJbLuvOmpez-_gwT_0jNJ9cwA,uaalLiaJBFD75jdFu__Y_6pqJrqum3wmYJegfucC5S1982TWnPxCNXc4zPdjq90DCMfcSQg-4GXJiQ,1,0,1770141080234,1770141080234,0.0
hEnI9mihaJV_FoigDBogJ_kcQRUad6kFBIXQhPVbpVvLcodfsr4SNVqm95UN_0ARd4-NCNU1ocGN4g,qUyPNFnTXe6835h-S6T54RtVuP0d0G8K466-rPvLOSkgPi1gXQb10CjfznhGjXlOvasCSuMF8BnErw,1,1,1770619945752,1770619945752,1.0
hFJtH-kg3YVq0Bzc6lW2kKh6JJ7QcinY9WkPPspZZQ2zzvWJpgUAC4kLVWMJM-iq9rNkua2_CsMmAQ,m5bSOXZjHecHQdWqs4Jp-LQZO47Y4qNE1nzYVpDC8V5rtH0PyLMqE4_Wbr9d_d2wMxts-uYhAuNkVQ,1,0,1769547033735,1769547033735,0.0
hFJtH-kg3YVq0Bzc6lW2kKh6JJ7QcinY9WkPPspZZQ2zzvWJpgUAC4kLVWMJM-iq9rNkua2_CsMmAQ,oJQ0CcxmHeFMCW_gYA7b9krqCPjgSBKvy8Hfphoc3fjwwssddHYjdNyckFT8uusrqI3V_e9rYi_wSQ,1,0,1769547033735,1769547033735,0.0
hGwr26LsVIBFRGJK-sFYDHKm6g9XJKnu1YnaHxH3tkfa3ijPuAPLwUEjivms_IivTulI8dJJmIk5Gg,iFLNA0CSKBVNTfurt78nmH36akw13F7eIfUhRS2Lh8bQe9Zocz_Ew-ziV7gSJnRCl7E6V7GOTS7QzA,1,1,1770534911488,1770534911488,1.0
hJe96CYsu_OtTA4WKLjJyeg5e7YcItzSDa0BwY6NblCohViiy5bCoYWGCptYK7IiSUmDdSfh8sZ37Q,r_YNVFATYWIMkhNW8F0FokiJiTMp3iv30smUcZ5MEvx_kXf9CS28fE9OvQjwsbufgReBPBJhSHnU3g,1,0,1770609740810,1770609740810,0.0
hKESc0__PbqB1LgNENCILcNGsDk4aMlcOrFQB4bYbgcS6djMEHSjVSc9Md47CJlzw2Dz612-MH-lFA,nKGSZ3xfICrv0b5UZ56ZuNWj8saaNxXa8eqhAOrrW9IUti0C9cAW2xinqG06RA5Nm2-vwSKrf8aFrw,1,1,1770635172710,1770635172710,1.0
hKGzrcAoSc39QsDO15smSnmx5Ap2LGEq3RlQtoGrziBxjD6y-NtHV2ImausSoMIK2KFVWNv7mbNocw,kD5_gDHQimNoJCi7ug1yAD5hx4-Rw_jELl4_KQFFM4zlOgtGvYksG2ZvXMADMIuGcOlgCvVechJq8w,1,1,1769284749840,1769284749840,1.0
hPGTKrQ7aYmpAGcyOA0_tFhblRwplCyUc91Vsx5XQnzCnP-g2YJkX7ynZt6cUh947FXl3fYXXWyj8Q,xfC8-kp_TtSdGo3KsIFgSlzcI09sLaqit2kJVat3qipJyydXuUNkHYZtQve7RwAIyB1DgH98g-kADQ,1,1,1770192831503,1770192831503,1.0
hPGTKrQ7aYmpAGcyOA0_tFhblRwplCyUc91Vsx5XQnzCnP-g2YJkX7ynZt6cUh947FXl3fYXXWyj8Q,yMeBRePf1WVMaWOZn6s00xC015XqMe_LuVEh-Al6T5JhEeyLJmni_PBCgNi2zzy2tW06rL2wgXQIlg,1,1,1770192831503,1770192831503,1.0
hPQxlKvV0bUKOxC0PHeNHJovxVxruY8DwBlfM1cHa8Y4mUsrGcjnmoTR0XT0mKlcu1CuYufjnvmRFw,msyBN4cwZmoCLV5mYY_ntvStPHQeSVdU3vKH2_lZAHFuq267GW-PGKYHM9gV-Z7WSdXpw_vmV8bEEA,1,1,1770537085416,1770537085416,1.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,itivvmVouM7B8OmjBhQctnhojyQtZwultSPDdxWdTv5Nv3gUcCP-DuBWYm277uTyhVMPEjn5RQd2tg,1,1,1770660449854,1770660449854,1.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,lBgBXV8eA9KCWYSI9r3JwjHcj3Byh2m9n8eusEumBeXODyLwEt7CVGBUkyyE3OxrxvHEmTQWi_qrcw,1,0,1770657759563,1770657759563,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,mPJ2YDyqLolNQCqOA7Gvax_LM8SENQ6e7UdtyT8MAW8wRtCvW_EA17EKi1tJz3xLa9y2NXf9ve16jQ,1,1,1770608779833,1770608779833,1.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,mlUhKM3Ih4npFGwPRtOwWnd4bvSSjbd3_1M-DWp-wKZIIrSIkml_rU_PTG-Cqr9pUjDP1S_8bDiBtw,1,0,1770606890948,1770606890948,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,rWYmiANSexmA6gRotbbvmfpwS0kyolCw0feXHnpDSOAtiTAt2UhIry5FHdzlCex_GOY2FSsuGTQcrw,1,1,1770639653923,1770639653923,1.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,rbgLDGanDcTl5d-OBCZagWdgtoOFI-UuDCZKay0I1-A9KPvwXrkOzC0EXuXWrrFmQCh89aaYTF1YDA,1,0,1770650342118,1770650342118,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,s9oYHh-Usw2o8MT7Km35oUahkndxQ5ybbWGrNXDd1_GA5X9uzqE6kf0TR0vlWGph5JfHp9vv2c4yTw,1,0,1770652885644,1770652885644,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,sLpwZ6bAO7H6WmtvcBAT4wYIVCY4PGmpsoJb6kxcizlSmZJvf3lR5SQ6_I_JndbxqRspoV4QMEqTwg,1,0,1770652885644,1770652885644,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,svJSoWqCbRIbNWkjkFVCS9vgieLE_QQCuyvTFkCS6tkb2c0nmPyXdx1bjryRWNCte-5TDhuIWMtkAg,1,0,1768609109350,1768609109350,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,tDEvcWCak3Z9xee15LUiJon9og4H06eGMWgm3QT411PuQYv_5jVfxJUKHO6SjA6MxG9XffYJKROJyg,1,0,1768609109350,1768609109350,0.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,uL-XK7f18yPUuobuGC1KCk_9csxtW8MrD3Pj3smxWAHEdaJtUiUBh_sW6rDIofm9dFXz3DZiCCwZVA,1,1,1770639653923,1770639653923,1.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,w9d7oV1Pr3Gj7Y-XdoTA3olfN5IVBANrhpAL1pscoOc7Yrx8Kdtcb-NZRqWhmwrcRibZdCgswpzAAQ,1,1,1770645204599,1770645204599,1.0
hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,yFW2VgzWYb0G2qOqLEfLtqX2A4bwT5fLIk__jz_Zk5Hqt1zwWHTVIU5Fdd29YGp9Yw66QPqKj6Bvng,1,0,1768609109350,1768609109350,0.0
hRUxQ-IXnvWuh38ZIUwXz2fbLUg_4BN8wGay2RReAZZBZ04RWcZIHsFrSdsRjCn70362UWWFRz_VTg,tuz5Vx2BOzaMvRGOMTqNxLWl_F1Zf-UAbG2L0ZeGZzFyROFAUDDQ_wNkUPymjDDpzpbv3OLj9fjv0w,1,1,1770572297890,1770572297890,1.0
hRUxQ-IXnvWuh38ZIUwXz2fbLUg_4BN8wGay2RReAZZBZ04RWcZIHsFrSdsRjCn70362UWWFRz_VTg,u8kbvd0SYRgdsVirWzii4X8X8z_GYZBBggbpIINN8lR3asUNapv9f4E6hwmeGptBmyi7buVEaGy6Ig,1,1,1770572297890,1770572297890,1.0
hRUxQ-IXnvWuh38ZIUwXz2fbLUg_4BN8wGay2RReAZZBZ04RWcZIHsFrSdsRjCn70362UWWFRz_VTg,wCJmO2ckV6r-26HaKs7pCQ0jVzAi8XykyGJVwXdfszgPtIacT8ps6-5J75FwHck9eH3z6yPFUjRtAw,1,1,1770572297890,1770572297890,1.0
hXVapyQL2X6c8qxVFw2YmTzvVZy783NeYr9nyUMhx8deRdmQkrFl6CUsNJjLlvXihCGhlYyNJ-J-8A,xQxK3tfa1hv9-3GYKov85P_ZIDLpSCkNt08QjDsT2MBi_i0B9SB57eeRrlrkd2Evh7JUbbgY_IIn2Q,1,1,1770262199372,1770262199372,1.0
h_pA42djgACN7zhUKiHtYuEjnKheueAT_6mjqwLxDVkuc2kDiw74iFEW69BP52A4mahwTL1DJcmX1Q,ql9Z6oe5pHrpbGTu8IMnNH5eEwNcEZKm0bZ84iTH-WlMQuho0dF8MxCZkiq3MS9YsugHZs4U8vkRAQ,1,0,1770509240492,1770509240492,0.0
h_pA42djgACN7zhUKiHtYuEjnKheueAT_6mjqwLxDVkuc2kDiw74iFEW69BP52A4mahwTL1DJcmX1Q,sctfUkUP2KXAiTCe0UE3UEyTX4c9CGlSpGRENHsdbSaGiuPbL472peRC2ybHT93Jkv51XprUZGm66w,1,0,1770509240492,1770509240492,0.0
ha4gVb2QoNTbiYgJWjXgXvgHBdF6yJvEadyidmgaxLV7cJLy5kO1HKelDHLmc3hT8P0hnvhtjZ8SEw,kgdfe_loLEDMNsfV2ebkunWVTn76BfU88BT3mhtawxBXNxaslo2-N_Y6lEA9Yuo1FYQa5BFZz5goxw,1,1,1770593848350,1770593848350,1.0
ha4gVb2QoNTbiYgJWjXgXvgHBdF6yJvEadyidmgaxLV7cJLy5kO1HKelDHLmc3hT8P0hnvhtjZ8SEw,qWQbLmAk4RUdnvuW6CNS7450Kbtyleoi6N1ubnyE88r92m_lLOexTrBwktjW6hmJp2UNw4x3AW1ZOQ,1,1,1770593848350,1770593848350,1.0
ha4gVb2QoNTbiYgJWjXgXvgHBdF6yJvEadyidmgaxLV7cJLy5kO1HKelDHLmc3hT8P0hnvhtjZ8SEw,xIUpCGbiIJC4tc2bXa0QVE1Je0OKHy2D4GFzdfD8r4W5wTGdFI2R6ROcKugnulgGAYtj2hU35DNgaQ,1,1,1770533947099,1770533947099,1.0
hb7b0L5v8u5d4F_DTRDfIkqTmZCIcxdhJR-9LpEStwgQ51YXOd6xInv3_-APPlrPl5E0r0zj7qZkIA,rR6kk-j9tGylFWkfA279dDdiExukgEswYEoUaz6nZJ6aeBisYoXBseYFoGQ1zik0QSsWvBMtHn5-ag,1,0,1770609638713,1770609638713,0.0
hb7b0L5v8u5d4F_DTRDfIkqTmZCIcxdhJR-9LpEStwgQ51YXOd6xInv3_-APPlrPl5E0r0zj7qZkIA,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,0,1770609638713,1770609638713,0.0
hcba8qD9PXXyv5A6rNgADsI5lCIYRjso-fRYAC7MmRPO8lEhx3knh74hbKCNuagJwNM0lwh82WXVEQ,iHVIdc4GBl-pv6O-BkpQXd9fKeVrvlE8dFHxXjgoj-EJQKGGFbpPCrWX4WEZWyng9pzLIRQuiEX59A,1,1,1770422172370,1770422172370,1.0
hdCN5kU1OzsYsln4YGwPe8Kp-__I9HqQ-PDcKALAtXcThZ7OQ74EzkAT3R7CxwZFv7VUZJNXlITYPQ,iN2winzDEK2xthu90-iNYFyQ407ncJ5fKU6sGYKoTLERd8shHF6QE3JTytWtol6rCfGPbfGhVd_l-Q,1,0,1770584041733,1770584041733,0.0
hh1d5uGq7Ui0nkSjMXKy9FN4cXCRC8aKvD-1_ckJbKS4tnllKsdEgCAzp-UQrklKUXP6acqsM71cWg,ocEzvGNVbK9Tp5GKG5x2D1hWIMxlzUcTif8c7QUX-jkjiYc6c7XFUsCItqjAeQcky0JCWt4sDDQV1g,1,1,1770658469177,1770658469177,1.0
hh1d5uGq7Ui0nkSjMXKy9FN4cXCRC8aKvD-1_ckJbKS4tnllKsdEgCAzp-UQrklKUXP6acqsM71cWg,zbs1oQ6hA0FVBXnVLPQ5HC5UL3luxwyzcOVv92EICnqLryPG13BEXD90DJ9jXLv9yYGALpAaR18SOQ,1,1,1770658469177,1770658469177,1.0
hhJJ2ykMHM7gAVbW4desWXcoxteDhHDVf0hZsSzQqlAB-6mTeu1eCVQJ1mtroRgs1Hcnx3lASoiJ6Q,ixE4JCRSO2dnFacGmrMv51B6mvatJ477WyY5aBBKin5kciFtuPcVDcbVj1CjdgVxZMhE50ozSl_nkw,1,1,1770597118093,1770597118093,1.0
hjAkX7xQK5biKMsqNheHvnIV998QpKnO1bFI-Gt_LWFq7iYsQDzesOyX0EL4dctDlpmMTeaN6Kk5Gg,nMesPZ1KiwqObuSsSLMwOjR1eKwSM1Y4cPcwOyeiG5r8a7mx4CeXQueodRSpiOLqTyYx1bewklEjaw,1,1,1770667378505,1770667378505,1.0
hle8WwqS0gcHjb5EaA8LYxjQouMZHWq6C9Wz5MjKs12BNN-v6OJ3iUSao-zlLNnLEu3LyvUOxYXfxA,oNmWP2UsQs2IM370OKqlsubD9mrYfiNFP08OYvTUcPgBu9z-s7iM45X_uSdorViTomhwwmmiP_-cSA,1,1,1770658104385,1770658104385,1.0
hm7UJwrVOd94M4d9alaVuXaLjen7mNRqvZ8ag3isa-e4WN9Z5Dc4YogHjUfhqecVuLMsy_318T8ucw,nC6fuKhmBnCRXiJT9ZqAL1IDrAmC5XVOESJTJkAJjkhhz41b9-pQAAahGAYxcoe5zKjkaVRJUCEAfg,1,0,1770617196272,1770617196272,0.0
hm7UJwrVOd94M4d9alaVuXaLjen7mNRqvZ8ag3isa-e4WN9Z5Dc4YogHjUfhqecVuLMsy_318T8ucw,zl7nX0rZvdy_lOmT0VSHftxoJtP_izvZyt2FTFGnohExiWHS-mE3AMLGQ2r4TWmF385WWXyh-P2auw,1,0,1770617196272,1770617196272,0.0
hpP3bD59FgO1TbEr3fPq5HHsT5sfJWKTlxPqKEp4TJnavPoKMVX5z95TqpwW1_m2LmKbA2yIkBpXjQ,m2hZqj_Wb-Ip3JYkYluBN2KtoEqWFjtyz5VMOuzYRALeaz4A8BIHhM9skOiYXBaX-Op6_EAQ1tDrEg,1,0,1770394536513,1770394536513,0.0
hpP3bD59FgO1TbEr3fPq5HHsT5sfJWKTlxPqKEp4TJnavPoKMVX5z95TqpwW1_m2LmKbA2yIkBpXjQ,psn6OOPEMd7jgpVfBt5gMBCCo43kyZEiBETDbojqOIg1MMAtToJTF1jQuw-LoCcDJQlPbXob5uM-FQ,1,0,1770394536513,1770394536513,0.0
hq8gJov-wSqwWGwIh83mPGxtj_kmBQkPpXce5XjLpMcIJcdcsF0TjWuxjM_2d-zskkttD-rmtLoCLw,sLVlmVwmGpLrUreAEdsaODlO-6hE-4mbt8yWvw4iWJAtsupWsq3g1o_I6R6d1XPnpkqdq4k4DnRFgg,1,0,1770547416945,1770547416945,0.0
hr1EHHba0TebkQQLUHGBhQHrNxlJ6K-3FoJd5c4gv963B-Z5QpC-rUJjat3VI5kyqCowyjoFlM_TGQ,sqYtb1v_SKw2vNLBgBit7wQqS5j9s4lg3lBYpah6SVg1f46BUZ5PazTkr7xlPtCk0jMTJbAhopuA4A,1,1,1770505679846,1770505679846,1.0
hr1EHHba0TebkQQLUHGBhQHrNxlJ6K-3FoJd5c4gv963B-Z5QpC-rUJjat3VI5kyqCowyjoFlM_TGQ,u5xWPF3QJFYwkHkIgipWn73LqxqVC7EbNMhxCLtnD1ZBtJFv0x-WCcCBJANh3Loicx0FKB-FsIwgtA,1,1,1770505679846,1770505679846,1.0
htSyrH1rFG-M7jebuV_WcwOZxLaWawByZp_Gq5R4WKaEI63XId_lVQNKnbvFLUBTQK4TuM03uOVt9w,uGNKwl2Xzaa9i0NFhdWA7druHb5qEFm4gFKG6D3qgdK0K_O6tfa9YIC43cFRBW2_8q1Q9r6de4dTdA,1,0,1770538679326,1770538679326,0.0
htSyrH1rFG-M7jebuV_WcwOZxLaWawByZp_Gq5R4WKaEI63XId_lVQNKnbvFLUBTQK4TuM03uOVt9w,wOJHzk0at18uYUD4ogy7kxnvzh8K6Zpw7U7LYsUa5JYGsOIU8Nvq8qSsu779gFt1R3coDfH7SUlrOQ,1,0,1770538679326,1770538679326,0.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,m9DcIlNYREEx7DyQ59drFw8Lk_8IdGuZyxxjp5ChDG3cyvMXqvjgUFAXb7X7SbCyESSiq1CrGRDaYQ,1,0,1770586472377,1770586472377,0.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,of1r9ca5Rdg-2zS-ZbZv-C6hcG_GwX5nZN35KcIbMfGpNvvwHwpew_Gif0udt3rgB8BFQC5tiYOW5w,1,1,1770512112503,1770512112503,1.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,tpaQ2dz3BDEtGDYRRPiBW0d61qUiRChymvHeVe0qbX3kyRMLHg3QpTPmMS7FXDIS02Yie74mB6QFRQ,1,1,1770512112503,1770512112503,1.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,wfzLEsKmYFIX-dVm04pL6w3AIsoHfUCYQj8xtbQz9ib21aEIDogJeLKvi-_ucgfdKq6Wsz3UGK-5ag,1,0,1770586472377,1770586472377,0.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,xiEmDwOHRh9E6fV27YNuu2FQ80e0-8_VlETLKgLSgyoyvqR_DtEsRxWRKYmegAmaI3jhgjYEsKppFw,1,0,1770586472377,1770586472377,0.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,zAvo_VrmbD6LByzhhX_sV7r-aL_3U_94E2hsSn6clD3E87Y30nenKpP9xrXoMrgBCgmfeo4u6qZEOQ,1,1,1770512112503,1770512112503,1.0
htVTZ72XsZ6ijXNJCjxvGvDS4wM7S45hWOm0dO4tE_iHHucuTSYm0_8TR3yJKw5Fjg-7JU8FXyVgeg,zP-Mwn5hNXUysHLvlJz9kBwhdYC3rOoUcBRVxZQagxhdWII8enYk7kVq4LVUOJ0FyidL4CfFLMkrdA,1,1,1770512112503,1770512112503,1.0
hxr0RZpgPmJU8WXEjbaqZd8WReLUeup2564nuncbfRroMh6VBE7G3yG_Ne5sY5HQPR9kmZKCVSlu9g,rqBjcLS7YoD1btuSHOdeye4I2rfhP_b4wJW7QZ5kFY8uUkhAkXDaxaOWs7_jS9OHAqijfvG72zCmWw,1,1,1770604037950,1770604037950,1.0
hxsGMHfNV1nwGWKkDL2ESPGIdE5ozZeWJwSbhY5wv2ncyfczth6J2DBOA3lxV8MuKNxobidFnCp2DA,s0yMG-bhFeWv1hhGd5UWikk-Tum_xCxIvesg4ZMIdZqitoXn5hJ5AX28Slvf0F1Xody5SMmOQKVTLg,1,0,1770499413325,1770499413325,0.0
hzLu705iHCD1VBlEvHusKsQFVNAFvbIEVH44D54hDx0bVS2KgO_hHH2CrGAcI-wNhIufcn89EOLGJw,uO6xRwrFzKvinckIczEqgXLnWNWuwWdvcyECuFk4HmyXrQ_sw03_0zlZvrOZraR80_w8Ie0PmS036Q,1,0,1770532025029,1770532025029,0.0
i-TvejM6JD-QALLPYMprEEHYPsL45jtQEwbu7cqudpiHBSe11lMN76Fb62U36h0g6B3Myk90zczz7A,sactBkP43aXYBX2donOxRhUhX6rgwR0aEXJxQUYY2ecvAHUfDajIJ3EqACv9bSvD0LUwRk9ndf4eBA,1,0,1770512112503,1770512112503,0.0
i2p2OGqpi--3jHg89Qkbz0O8gOrO_HV5auyDCkvkj96Uh9qtFpUbRhVc4v6YVtI8VM-iUGIx1sIpBg,qXU3I12nYeFZugRIs_hjo_CIBK_-NBEqXuhQn5ExZMDVsf9Iz8BpAJ2ORR8O-p07cb1FBNpXbtmHwQ,1,0,1770519682253,1770519682253,0.0
i5U2TgdbfFOLXRCH-2xW5jOVhxZ-vtrubt5xofxJEoDWgF2i7cqTb-zTYr_DVeI_UhzDDw3FesEItg,ilKyF-mmcYgLwh_PIH5Vf3Kxtb3aYlaod6BUpJRZ4Hflh7ZlvdNOG3J4pONpYLd4qDIgWUa9d3KDjw,1,0,1770440040534,1770440040534,0.0
i5U2TgdbfFOLXRCH-2xW5jOVhxZ-vtrubt5xofxJEoDWgF2i7cqTb-zTYr_DVeI_UhzDDw3FesEItg,lmrUfY_fdyGppEckE4O_PxMrns6dF6s5p2f-g0jX0QOm16jo8YBOYulnykLgvfbd8CBG9IxTE0tu8w,1,0,1770440040534,1770440040534,0.0
i5U2TgdbfFOLXRCH-2xW5jOVhxZ-vtrubt5xofxJEoDWgF2i7cqTb-zTYr_DVeI_UhzDDw3FesEItg,of1r9ca5Rdg-2zS-ZbZv-C6hcG_GwX5nZN35KcIbMfGpNvvwHwpew_Gif0udt3rgB8BFQC5tiYOW5w,1,0,1770440040534,1770440040534,0.0
i6jxftnlTXQY9SQmFRVLqenz9TtDiSXSplyFFjMjQJDQz5f7__qZHxkFVw0van_wZlkzSgGnywyGZg,wXmPiZDu9IImJUFWbyokC5ccnLY8RklxuK-1bsr803WTgtOTbCZ5x8hu8i0eI52Y6LWhFP6T5p1RaQ,1,1,1770576665607,1770576665607,1.0
