puuid,games,wins,winrate
kEbRd1NDq9I4YB1Y4J-FA2k9hw7mLwKj1Jw-CXQx0Y7fSifqYetd9ec5WNIsHIlMGok9q6_2CncZTA,1,1,1.0
kEyhZ_Cr6BCqLU3ob6GnOjlX2rdTm53VPNs9YzAM7MKBBJX34-tCkOGqUuckIfUjAb1AZLP7DWtfSw,1,0,0.0
kFV7Ubf3L---CBm6VyDriTRHC6FMQ3uz0MGa6nvzH9VAO-tTk7QdZb29UFSZFhlomBCuUiqkyj95Dg,2,0,0.0
kFqROW3lNP5X_ep3Fld5w1b3c1-GjZghPhnBEb1rRevyYwHAtuHhKDozcg54K23WHdkeuF_G5U5rGg,1,0,0.0
kH-0IycfD3W5pojl08NBqeFj_3Yh3wztFk7PokOolODGW4sF7tpSbSm5o1zFxgTzknx-9GfJiwHWFg,1,0,0.0
kHUh98I5Z4fLavN3lj-y846WAgG3VOBUv06S_gNz6uGh3eNxTh3K9UBuu-fSnQkGJdzE1TPo10gk6A,1,1,1.0
kHXyrZ8OBT_fnESWaZS50H_lSs517tJBs2sDw9QW0kU370GzGXavtEtAU3ZwoWGft7ghGmJ8eaZ8oA,1,1,1.0
kHs7RGQLfEocNf-ShnaVp1ZfJCVPdARrhYhgu7ZeL5rWKkJZoc7Nixmr2BrYYE2kXEbi_lHwm3lxww,1,0,0.0
kIN1a8LjOG_4AMEUfXOeTr5EdbIWtrYytH-VGp_4tTFuVBa5llBEoO6VKyVk3ozLqPXeXyboanWZXg,2,1,0.5
kJhQAhAp8I2p4QNI6HoDQ68tphlojrwDIhvgCyfT3VhkxmE33GYegG75VdhNqpBA6VYdSOrVVXDn-g,1,0,0.0
kK-B5bU6hF9gtXCHu_QeCox1D-vLrxvelf5-q_zpvGye_r278dO20CYRQrB83A3mwjGHEUFbG9s-4A,1,1,1.0
kLEtUh23n3tQ81dV1VvlPQvoNI6Zq1e8G9hwG_uJU96rp3376hJ8RCb67G1xkgY9XjAfHPnJiu9Y0Q,1,0,0.0
kLHjO6VdOGvqgGUjmy5kVg7-_vrhpe8dgJ0rY3-zkkqdab12q9XMLpdgXns8NrAKWvptUfNHO6wZWw,1,0,0.0
kLvCakQmbZJ1p70DIWIJeUprIlenP0K8rBo4Kl3uhJDTHD5SwzwRF_xuGRzNlYFMvHDNQE54HF8HSQ,2,0,0.0
kMbJnZXmj3TsrzF-Sm6vUy5dsDPW99D4qVu79tKdlLFdkqPYBsI8FQHw96qJKObKpwcYYF-tFJuTnw,1,1,1.0
kNK_6KRsXXOgpu08FTmwb766hKTqFPciU8up8kwUyA-SZqFOT5uNpxInqhVrZLV_K8LAtCONCvybNA,1,1,1.0
kNT-qYLbYTFlMoxRze2b0h8pALxNnV9s7m0P5In2cLUXn1Yyj0ZnOZnfB6nCywpU5jySEQKkXmk3yQ,2,1,0.5
kNdT31zdabyLb3dlniYF8CJxBgrMPLjwQWOr-FGLM9RrgcshwOvB92t_fLahCENOjxjk2BsuP8UpVg,1,0,0.0
kPALAO12xo2x99t4HBZGwsfFjlqqDusCurvUrMkW8tv6AGg9maULRFu92nZp-6dzeFkCwgdRmGs41A,1,1,1.0
kPZggmjwcQPAHvQNPY3r7SPx0Z3fTL4rx4ZLwYuruIgrfIoJSBDdcYWE3sKy0CRar74bmnj2HLZ94w,1,1,1.0
kPgNhIEhX6jlniHgqll8pGAXO6bDDYaTk7VjoG3GrIATSpHMhAoOoilnFFQoyATY0bgVJJXtQReARA,1,1,1.0
kPkevBvfXwM1n91h0TcXQo2zikf0d-Dw9ufw_hoc6_eacK9OG4EHSZrf6UoRww9K1A418p5siQtCjQ,1,1,1.0
kQAfAEZGDpX_FnK3g_zkmW7mfELdSWayY9u-pFyQ2ogh2uM-i7mw3FyoWSBqYeWkNMA-nliZqwaWLQ,1,1,1.0
kQNeCK6fjpRga0CltGz_q7JhThLQaZr0PgsAM6_9h8U_AABa5lHgrPRo49Q3IyhyEjiRtFTDJkYPpw,3,1,0.3333333333333333
kQQ8gL3Y0hxrMztgv7YMsfhKCK_T7jYMkXPUG2mp3i3FyNJCAfu6RwidNg_BQsMsB6_ZG0-zgnDTRQ,1,0,0.0
kQV6mVYTXCK4ztCEffTVyWpbAv7lZFWxntAIHdiVzMwaSl3RCgxqYyVOjocnT_eRIEuYpUGWkGGxcQ,2,0,0.0
kQkaVv9UserdwMP05iL4AZ7cxEU6Ew0qgU52E4ZYBck1KhYxmkPYjSEOULnrkMiEJP4fDTVf9OyRlA,1,1,1.0
kQlM1BES8RQO5oHfkq8geQUp4vG5z018Udef422IOIp9dNS8SvDY5faaxLh_FljziFRun5TaDNfRVA,1,0,0.0
kR7dFbOPRKAuDStzZeSOsAnWibrecbgnX-FL2vbWeWX7izLOqYiChkevX08mn8Zl7ecznvqmJr2jyA,2,1,0.5
kRMMWYsCzRPK8QKv5zVsX2goEZPe5tJui4We2TaG8hnl6ztWH1hlpOsDL-WkwSkzDHxeyGxBbAeZsA,2,1,0.5
kRZlj8NLTB719WTuWlyJkgCOgiOTVDpTk2WdWPtvwhrPjhsHgIiUPUq-okmNyd3_updv96TXSk6HZg,1,0,0.0
kRw99OhwLu3s11rrXqWndH9fLLNh5_RaSX2BweVQAxBT45xw5iePHVaMjnr6Jxuhjd-ygMKPOY2TGQ,1,0,0.0
kS38Bl3tbZiPrqjxfvUM_lEjFfaBacf2k7wqLVISpSj1fo_1Kc3GUXk9ekU5EkeEAcOcDCTvhWdjmQ,1,0,0.0
kSDrC_kBa9URWqfdgiRAFn6REcVqvoASnohzgner_BHwZGRMsmoQGaJ1YwFGg1E2ZMRhziyDWpN83A,1,1,1.0
kSJ1DJ5d8W95Af8dpa9mWyy91MVKcWbjeARHNYP8uImGPt_5zdzAF9su4tkzPEbCvb9qRJjnB0DyWQ,1,0,0.0
kSMDaaYA2vdAmQHnc5ZXN-hCwLdYWaVv2cmDYuwDmhM5tOpIMUrCMbGQGytus_zJgNMJe4W-k5dstw,4,3,0.75
kSna6djhpudimmqdCP2Sywi1nSWJhL-iMaKn17a8oKC2vzC-tsTVmLskQ3q5ylrPYXWcmZoFdb3mfg,3,1,0.3333333333333333
kTR-u-ZpGa2viWd5NYOT4q6RBo-AbeDoefGwds_m8kcNfctu-On9BRFLf42oQKO4qSuadf5F7iy08A,1,1,1.0
kTYmucC3p4hIjdo0ksp5V3-nqU17feMVnQldVYqFiIZ409VQg4K37A-zg3EqKysSzoXrG-AsfQ72Jw,1,0,0.0
kTlKmtEgc6RhTxPuuEMXYj3qclD-GVlObjEZ1tGISXppSZZkJaXZev0aBGWRtxAwo3N-0ZMeQT5Wdg,1,1,1.0
kU8ReryImSYEvbf1YG_FOjlJI6c9Gd9yyGpFQPYPPIMXsBmBilC77-FroK1-q_GUwxrlndPJUx8Odg,1,1,1.0
kUHDqf4D8e36Y5kCJ5jZQ6MRGVeq0NYy8d25kR0T8gIc_pKzMQBiBPbWYdMkp_TEfLEsdB4ZqwOI4g,14,4,0.2857142857142857
kUZFG-BW2SeiDj0UNg32GFIIBV9zw3omWQcTTQfXRnyr9PqMaK1X67rW78w2ClIkCQ_cYcMjnx8qhw,2,0,0.0
kVK_QaLHa2vcO27jkACYYfGMOVCD46V8rGG0mLEercKSGDBt4GPYhx8rnM7ieO2UkXbn9VwVu_yvSw,1,0,0.0
kViEC19v4B7aZZyf-22H71VryQ_83aUwXS1LXNDvhj8JZKX2-OlVH3BAJ4tyESHjrjNUDMmGufls7g,2,1,0.5
kVn4Q8rp9NWQoWOneVHpLPTG0wq9W_5GJXtd9XXHhbymu3_4sPkPzcKcsXBp8S4EKF2UYvaok9lRgQ,1,0,0.0
kW8CZpNM_rwpl2p9paaZMGswxMNx5g39y68e1LVoU5pGwjARHwgsEVdIwLSHdC9oSsnWgP2rcUjgyQ,1,1,1.0
kWFSUNjJ2LsII5ZK_aLr82E9y9WXnMm-zNjzBcAvE-XocSQP9XINRNJqDx2KmAv_M8Xu64Uy9c18cQ,1,1,1.0
kWbhyZR3QVnTFuWDKrshxND4gXQfqV2U2ZQMz9IBaWRPxS1TEhnOYI9Hisc4W1CcIFPBvqQ1LiQ97A,1,0,0.0
kWn7uMMGC7HJ0SrbqAnJgzOZ9nBe5l20EJNs8qXtLvX2wSfNOQAORDO1ie-Rlg8NfhAHWW_bTu21Eg,1,1,1.0
kX1c3rytyU2Pfeaiz8kNK76GjQ54fxNUyEQb0D_NuMbT3YOzdFoOdJfVzwslDvAgAwxvy-6vnhQ7ig,2,1,0.5
kXLV_FxpjM_Ft2dwvcHK7Pp4Du82_9SCySE07d14VBZa9UkdsGCapruaOrkwFaFemOuO8UUM2EmGeQ,1,1,1.0
kXMKEKvf5C2pfYI_Q-qZxYKIuX9EWvgyi4QWeZGPyPB5FKSKYup_tGaBBGallDNeTfL3Lc78epwi1w,1,0,0.0
kYPOkx5epOyuve8rvR8Ai2MjAVSXiF43gP3wihWRrfF_puA4h76mywR-4UcMit6JJLWsFMsX8yyA2A,1,0,0.0
k_d8V4yP98KxICd7zDIpTjnhbVnyKWKC44y1JqUaGPh59NhZi4cKZnypBC-CsC1n4Mxa9EX4L6IQEw,1,0,0.0
k_kaNI9Rm0O4nNQjkbZIjriYI_JQ3uiTGZwJWG5VVv29OfjMwNx8O-9kSzm_WbBZAEiEqW9K7ndTDQ,1,1,1.0
ka9k4jO0upx3zsmI6LIB_daxNWDrX9KNeifGzVj4kkJt0ESlXsjGojFUQLcHHFOWW8RlMvbvrAjhlg,1,1,1.0
kaFNbK3RisxKvuo4cJk1hafyELLzl3DKVojBAtzGmMpPIs6SGhH2KrplVD5AFD9pictcANRtmZRx1Q,1,0,0.0
kado9W646A81_pOwLsu4IkgC4VDrVUsXriD8CkrpefPHxavsf-F8biuqz3_GyA09fhD7nMwV5cjucg,1,0,0.0
kb2vr6epUIpjjY_YZDL6vPx4mJidnG2vsthlnOeLDo9WFGUYlFrMSSzS-qkdlEcJ7Q-mWBOwTX_1tQ,1,0,0.0
kbUCgSnxWzH989oTJsnguzO9ku0FFyrH-6jO85v_knZpl8UBmgxEmm-T41QOZpKO95asjIyy1kpAbg,1,1,1.0
kc3n7IKoLZg8hNKfHBzc9POC-3YOoMOj_oSS9tMtU8qNrRmW5k-0ONVCNAQ7ipcXS62tH9aZMR1TKg,1,0,0.0
kcFMDXbhVT5QX6yxRscktpsOXWtmmk0Fe6jp8h3AB-fQhhEQQ1JqQxHbfnd39m3sd83Kygfq6_B8hA,1,1,1.0
kczghXZZXj5X9RXTc1oIHG4prbzc3DL_HS8XHM8qOID7Rg9ozaB6vFP4WNvS77BpR3UaOzoMOrfr9Q,1,0,0.0
kd_d9PjQCscBX1JTuS8wK3U6HmWJLJogoGA2h-Cb27aj6dyLtrOV6nwAckHYaSxcAr68cWnaFMgk3g,1,0,0.0
kdgPB3LnduoRoY1XZUyeTRgEPAiOHpCQmg5xKmp0cTBSYsnJ5SU3BWbdlL0_HIqXM0t8jF6Y2NpE7w,1,0,0.0
keMLPoSKcCK-sdMf4EpKvprbA8LeHoDlY-PTgjDjT36K3xAqtxHWSTRZIsI1ezLqKeipTnJ1LvdFPA,1,0,0.0
kf9MfVKwVGXTBjxTzC-mPip-BT9KEr3uYJq6whFYImjjjMFdYuGBFDUGKGV0meE27fCmNdXTUcRTyQ,4,3,0.75
kfHdwIsK1eCiV8oO7B9xDPYVNLLadTwPUNQTwDDWT5n1iZfO-uX2Z7QB_Tn6wo2bgEJPpkSqoWTOEA,2,1,0.5
kgdfe_loLEDMNsfV2ebkunWVTn76BfU88BT3mhtawxBXNxaslo2-N_Y6lEA9Yuo1FYQa5BFZz5goxw,1,1,1.0
kgpHtL5X-FRpdD5Cr-RNtpzcDgcr823jG9ILIBK0eEXYLearxckgCB1cGhGj4FziXvnPCxAvnPvUOQ,1,1,1.0
kh8whXq5P0f1BfUUNcUeGBCTaw-dnDQl9b8C-6aJ-DFD2LBDirl7a41DM51GrzZV6x0h_Ab36aR-YQ,1,1,1.0
khFw3Z1j3TchblVjEF_T9k93ayF18RKA_aowoEcpds-Stb5KAgG6u2GaI0gRsCOZ3UUhoqlkGuvXsw,1,1,1.0
kiP0ewhEPPnkzNlX6_lTaAzJjHu9G5iRPZ_uC4dC3f0GzPYa650BZzl8ybLTCZBva4eyW0Ay0ppIzg,1,1,1.0
kjLh1COUYRpR0oJo6eTtA0efpL2fCOdxlPvlKGNzxv7CnRuUMs5qPavGwYTBAGBZAd79LFwJdzCtGg,1,1,1.0
kjc53atr0jlF0lJ0Zs2W1rfA2uIwmHBDXsu5qoKWkYsuHNpkiLlgrL_4jUpB6n9bLmGzARV4NmqWwQ,1,0,0.0
kjoI4ue1jwWYYIXU4ty9UfiWN3_en5UXOK-DQECCb4cXa7GnsBsVF_gOS0Aw-T4IaWTwig9ddJFtbA,1,1,1.0
kjvG_yWOooGnTOOQBoqGift4ktzKic_ZWWJNySsm-dnuNoVxn7YxkyeKboxeWPSQV1bRvfuRxjwE1g,1,1,1.0
kk30MthiqLt9xXhc7c7LImOeLF4IfULRw9PpNPP-cZvwlcQllO7WgmgY3GFz1K5wo0yUNce-XsPRSg,2,1,0.5
kkOFZ5QCQ-PnBZG7KolTaDsPPTQv4rNa51nQRq7L_tKl6tuFHSPUFvJhj0mE9sMYPHjf1fYMzYfx8Q,2,1,0.5
kky5eHv-fSHxOflCn_0pl7bsEOA1XvuL53gt4hJB-tVGHPAe7GLHqsXpPX_WqaC3l6rHWG15RWJNDQ,1,1,1.0
kmhvpMsaI8fVp1jF2Co3igyZhyVVLHKiOrc7MlyOEgVeR7SBl6PHlDSdxpiXHt_5PHz8hfUaQ5xt5w,1,1,1.0
kmiit08bviwDcAbNIAS2EM4pJuUrEON2kJcsdIir1V-Jtlgxg6Byuiu49zXu0BAFhtsG6xXgknQHbw,1,0,0.0
knIhjcteRfRVIGFqSUHnIafvPEBmU20czj6hawCWbiGJ2AdbfezO9FedLGG5qmeGFr8Urm8WwHtYJw,1,0,0.0
knTskAVfALMovliQLjTX4-eqGLKuxe9lloDwRbd6x1NYuFKaW8wOjIHDR4ZP9QnCwOcg7Gd7nWP8Tg,1,1,1.0
knbCpXbUAtDRix18oAmhB7RNXo6-L0nuhRXR2lwdVuAQre3lzbjG_8E_4q_Q7-gzaoC44Y13d0LCiQ,2,0,0.0
kohiCec95UTgb6Qz5o9XPJhhWyLU3miyRdNC_Sn_xR4SQQcRCgLlW2KS_QDZnfady49bIOm6urxRNA,1,1,1.0
kqRGrqk5dlMFNqCU6ykOFgYo9IqrT3us4r2AFaS8DTGrd_YJD-fCCvAIc_rJZyNDxPSHnAyJwhfJug,1,1,1.0
kr0Mf0bZYnwlU0HGrmy5D_rntMwAu36SpiUKoOWFs4M085FIuTDmS-KxdPiPkD-MPHO6NRu3txukkg,1,0,0.0
krzUsEH-QxPq1M1dkMslNxOKprL7Lw48BAgLviomtmUjSUyMenpOmBM6__B9AbTODDIANOGvHYK7Vw,1,0,0.0
kssBKptMPej4B0FVztrq4gdgUcoQ78YvjCjHjUlYuZYL8PitKtObt4N2JtYID6VX5YDMcZooP8Fnqw,1,0,0.0
kt2xKELcfpOljK1maiI6TgNWPD_cUUb9iqbDn0wdv0UySSMJO39JLaliTk2b6oRWBq30jaAmlP_A1g,1,1,1.0
ktfLC2IvvpD7X42lLfQfurkIqgVUOx_Zx22NwS9618w913jtljiIW-shFMXLtt77uBvezc5Zy6vxig,1,1,1.0
ktjNogehkRXgrTOeTF7MuFY6uIipNyfiBLi8ISC2UvFerFZTyFgWtGivPjLeVB9y72M4SiT9sKUzdw,1,1,1.0
kuCvSKOz_KIyb_W1Cc9kGYaQijZp9FxtHNgJT114pId3LJqJoqZavvM3gkdQymvYcKXLyXxLyKl2ig,1,0,0.0
kuNKKwewE2UCz5sJjNaVrvJgKXi9AJFeOKYt_dT1AuwkdPd-2uJ9_HRQ6SUg2msgz4UcFRpBM8R6qw,1,1,1.0
kuhu6FUAYXAQVfpESPT9R8zfdSn8itvWyRKybh6BBPqwZNrr69RlCgi2Sj0RTUTJjoER83xvZv3enA,1,1,1.0
kulykXQkjha2wEpuHVWBdrC_uJi5aslEQ4EGDFoLVTh5kr68W_g0Lz3HEcDjoFH99R9-OQ3tKtvwuQ,1,0,0.0
kv7i5HPKl5qKQh2mvzxySQYJAHGFCv4sIWytKogyrJQ4t0ZToad2OFGbjzlF58WakFfV9TuNFiMFDg,1,0,0.0
kvR9Emkcml4oRu6tRTWKYm9c_jVlagjdIEQDVn-zgICkoYO5sJJ1sqjH4MgCOuiRhFFzxrS7Mq2swA,1,1,1.0
kvX5luNwOPTUoQd5WHuplnLpm-q405cU5SHWnT_CrOLMbWqF_tuFGCQJGMsmjkxMisqtKV_hAshBtA,1,0,0.0
kwAdrJTWeUygZ3JUDtX9l_yOc2wc6qmo09cXVEk0lK6Joe3P-B9tw5GETsTGHUbbFIo8apO9rWy6Mg,1,1,1.0
kxI1cIMvN62_AYGSJzpwDgiy9nCWyKBf2xrlmjPp14s0DFAB8DeIy1KLKZfsOuhCg4uvBFag0mBArg,1,0,0.0
kx_2hHFBk5ZcxdllZ2oXCecU4lt-zZa41oFCmiU3zNFQ9iUyQsF7QAqvDwoaOnqKrX6EwZaFmQ6Mjg,1,1,1.0
kxtJTE7ZCCfiVoAsVtawLiJ5XaUUiFKdPx3lQjihHUECuJI67fCIZtZtgq-AqRLCoP57YpzgBB59DQ,1,1,1.0
kyWnTpRnpCXahW8K3Ss3zbzSd9MbKk9rrl26OfnBQ3raK4tJyGPc-bX2HU3Ewug6vnE3EJAyu44k_Q,2,1,0.5
kygeBGtBOL4oFT6-nHQ6zlgaOCbVgHLX0tOlQZ3XPK4otvuTOw0mBrQAKhUSEmDoBkmo9ob8WPTBmA,1,0,0.0
kz_1V-aWRzfu6HoZUD0Ae9UhONozZsBbso2ck0c3n2MZD9rDPPvFcHDiTeF1UMrcAIca38mhTCHjaw,1,1,1.0
l-8liJT8ky3_RdSEjCESA9U6QTkPqJZBGG_PPQXk60W3FQfYI4X9j7DK7S31vJWbdUqkSchOsyWaTg,1,1,1.0
l-9oPtUzBz58koizh-BXDKi7sPoc_ETnKTrX5yh7rUnNKljUvhtiQ6Y135p5XMuCF2TS0GFX8nb-hw,1,0,0.0
l-BSYNQOgvLoX7nsQkkosqKJiklyTbO1Up_DpYvhDCRFI4gXCQwIo19ybV3vtu8dct-AtHIEqY0ddA,1,1,1.0
l-GVYn8VQ5srOQSMvZpbOmgSOR5DSF9DXroMqIHbNMELtR8NUF6veNt0QUeKM1ud02AejNx851cMoQ,1,1,1.0
l-MwYPxW9kh7YaKd1kSy_2uZDVjPHAp6MzPOYsJiihQ2SpOl4Q0wZp6kvSKjZtAjx8z_AHGx0934TA,1,0,0.0
l-XueOVjxEg-Aj3GBf598zLperGGnMhE2XT0s5mEo6MRy2UiwLAU3WJQu90O-Ly0AZw9YlaGUj4fzA,1,1,1.0
l-ogJwV9zzAeqdp4vuv1DsqMKQmT5d8hMcC3xrx43wc9p7PYe_jozS9V7kYEPOLDqOwoKzTbo0G8HQ,3,2,0.6666666666666666
l-tCopqK1NrYP5C-igZFe3_hLO0fbRIbYrjXlqNaoproSDqI9WlJqsg-mQKRVpnv-2NiK1TVashe9g,2,0,0.0
l1E7XXnkxnS_ygRura7Do-MRH13KuJnNrEP0aEMAL-dpCrECcvN71-FZGo53_vGRz2flPvru7AA7cw,1,1,1.0
l2cK7ng58ma7FtRHFTyjt3y6iMLyUsFjA0XoHlBu8N1sfa6wSu67fi3BR7ypokY5SMqILCeb3MtF-A,2,1,0.5
l2gyyeaTTd-jVGqLRnSQhqrNHEaI_XxxY5GdnozPmNsd6TdQfl2zKYLAclrF_DHpD3Cu4HwG4qpo6w,1,1,1.0
l2lByLfWudjlUSzQrtMhO4_fFOF3m7XfM3f5svlXvEAAmrjalXmJi8oT3GYOpGL3D7sZoVNjgaUsXA,2,1,0.5
l3IqeI1REcTkZyLJeRwlFi2fw9G1ll2FjM3RwgGOpIMuiq0cQfUL4WNyYZmyJIr4mASoG4yr0jSMLA,1,1,1.0
l3nW2SPzbLUrqiYxwkpZpDomY4AcrVBOQCf1TqrT8AntcRb9AEHMhCP6Du6MR2Oon7hVzgzx2Mhpmg,1,1,1.0
l3szAKVN-fCl48to05EYLyxAn_M_4ZhjoMTwEHmTXMg5BWKyXuY1T3aCyfcx1dubq_0IcGRj3wNfKQ,1,1,1.0
l48w3D4-VuvRJk1KRqC969I2uNdjh9WegaTg9wJav1lIwvxuLDy7_vwiGcM_kfvD6VaVeZjBIfttOQ,2,1,0.5
l4BZ2WWoG8EmzI5OU66mk5EhdGH0evjO715YJitkYJUsWEX3n31mdNEYRrz_Q1li14e4pAXF-PhHrw,1,1,1.0
l4TyF3csujfAvW0ErHyyfpigj1J_cA2p1GKXjzz6HBw8xeeFwkjfluRWRZsvkLvTOs6mL9og3iJlLg,1,0,0.0
l5FaXzRorzJxyC6KmW_DwkGGRQ31Rb-td43GqZfNJw0O30HPPZQB9BQaXuOAPI2X8RfQTcLR1Tobjg,1,1,1.0
l5G6Jk_gvbg6lNYJI_NICtB4vHhEec5DF3Xgd9_VR9JSL324Ty3FVELZj6M0oRS4YLm5MVtmLhGACg,1,1,1.0
l5KNtCy56L-pY-uEnqpu0_fSTwMKLTSa1MGMKPSowOjVYogkRKmTxBDBlEHomd97PcuGs_MB_aemjw,3,1,0.3333333333333333
l5SE3AUYsvMUHSxuvjtQbImaY9ZcBOQRY8MGcVT-U6MRCNLR0dlWL-uEK66C3gKfnBp81hsLeogUiQ,1,0,0.0
l5duWkDq2PUElfooZ8bMOBfJ40BxogY6q9Hvn4eCF4q4eWXE-KaPdVMf1c76PGfmL01Ne5Jf1d7xhw,1,0,0.0
l5dvzt6apBGAdqg9GPDfDJmpTyxJBTK5W0-kObQcUt5ZL7if3-KPSg_5PmI_HLD46Rf7fC2uxt8tOA,4,1,0.25
l65TELDhRQNxZ0ZXIjGPURpwuPzR1oCvKAr7a1V1T8v3zunPziJZW86lZffL4Zu3-dWaoNgSn5uyQw,1,1,1.0
l68mU1LBSgmkB-WEnES4F_LGVlgFbNjk5zWN0MrbhrbzD_jj_TE20Gfe1dGEdV785ZBQX5rTv27htQ,1,0,0.0
l6OmUQJylDT1NyD73xJYLRb-6PgwxC4AEPyTY58yjyQgu5lWoFjHhU6dCyWwS3kWPRT_wRzIWWubUA,1,0,0.0
l6UGwhiUht7uBmclbt9KBPUFrrTu_EHEUUUazcWRJtBI1X3AfD3iHv0xbWWd_ccz6ilFSkhOFkaNZg,1,0,0.0
l6fSo6btvRIuowqfnee0BfoHCd2_p1HnOJyJYRVDUkyjks4TMrh1z3Wd9C4QkerB5_KYcvYx4dwSgg,1,1,1.0
l71qp7FPbhJbc8-Qpmk5b2_LOV7DJJlA4-DdBUrSWHfMIoEZDjn-SCYIf1TepJdWtXk1D9duxSXrWQ,1,0,0.0
l888bASBmA0Ewc8AbdG-_22UFYUsbRrfy1DuUblCdx2nLX8y2PfC4n0R_SqLObuKb7zIiWAAKJBiuw,2,2,1.0
l8P-78x6AnOahRRKLhhnroeGGC_BTx4v9IRjC2DDBMnrSmkJM29DcxCPWc9zbYkKycqxyWPhf9HgNw,2,1,0.5
l8kwtgyY5L2hRHJDsQCkkNF0V0-4yo36zYIX6clps9iHjEKxmV_gcMY4uilGLa0EtF0sYchcNuNU6g,1,0,0.0
l8wcEAtTj85jG-yeU0bOIhN5CPYGfTt9XFe2oFtLY9_bNjplQKh9yFLWnA0io2gJJrq-2Xq3jzHw0w,2,0,0.0
l9JyDyXh2adwsaE3vtWFRlDltA4suWtxa-bI0tR_A_wHzw2psTbPLAharqozy1sLxDNgDbFycF_2eg,1,1,1.0
l9XzQ0ER4-FcnlLsqor8lqw1d2xutHZyNbH1COlO1WRRQPiDo0MkA-huHHdoehqsWp43991IP98KMg,1,1,1.0
l9nl8XgpGyPX8v2F9bLvbMkHJv_bQg-pIke-0RArSaIw7vsyHLOK3OUE_INIfQbmpzVGp3juIEYnSw,2,1,0.5
lAAGV_d1tcbx8Myx1d_3FfrTbMEsbyakkoZ44ALtpZsrzZ9Qm9Q1C6xU3I8oK1IspmHg6cZqrXLZdQ,1,1,1.0
lAgLKXfWIy4qstA6hwfwcLIu4CLyUnCn-AOAxhb5emLR90xwai5eeJQxEpaBerdmNjNrIliGFqsK2w,1,1,1.0
lAhD9VjqcWWGlXWNlcDV8NKGyFngeyMLv1RUpCDY6A5-z6ouYIJR0PrHYamjkPIMWf1SBB3WwhIRoA,1,0,0.0
lApy9JKbpz7S4i05DyJQPeBk14IIRGXH0_0Y9y_xFylbI3xjhnxdeSAdg88peDGiikz8HgRtT_RQ4A,1,0,0.0
lB1zdwwjBwYdj_X3HU3FXF7nh2ZzLBEab7A1l-Dp-qufdUXIyld2QgEYZu7GrnGJNcxdiValenqYYw,1,1,1.0
lBgBXV8eA9KCWYSI9r3JwjHcj3Byh2m9n8eusEumBeXODyLwEt7CVGBUkyyE3OxrxvHEmTQWi_qrcw,1,0,0.0
lC-x1h5YsDshRZRg7X5VYyXROBoGNb7ObXruj12KI9rTK_9gAdI_Bn7crSapl2p-CaJIrXvBdUijTw,1,0,0.0
lCDlaUS-uv7j64vwMcOsCqwSJhoEUAVZQXuHm-wUiv1iYJ9EcnD3t_W_rZDJY4NEKMT0riWkStMsOQ,1,0,0.0
lCqcfqidP75hrPktzRuCDXkkvr77TLDs4hasOTtmMVpQk3SmgWAeU5zMQqylYQQI5SiZvCcCPTUNHg,1,0,0.0
lDIHmQxYmfbqBFeuBWbJNGz2P13MSU5uk5GwombQBY0we09BCPC24nfBG0_sOEdFk3HGhYAbSAnOvw,1,0,0.0
lD_d4tjcqutJIVVl9kZNfppgNj0SX7TJiK4kwjp0M5KcKztzJYtuNZ9-L2Wbp7wzWgdUM6XSSsBi2Q,1,1,1.0
lE9UZ9CWMEiQ0CVYDqm_WltOi5WtVqaN2qTud3ySqQIZAWjXqzc8xi89lJo-nxNs_7Q5K6XJsiw9hQ,1,1,1.0
lF1X90_lIoJbrloCFA_tR3HzatSgMHcNObYWF6trOAZLsW8Qh46zHti9ikzGqzxLQAwra08RwB3MKQ,1,1,1.0
lFKjto_u95lIZlf-LHsGv1Xx1_9czYZMUbP29pYR2flF6e-hTYwubLEOTtsgYjQfvFec3HlJyU45iQ,1,0,0.0
lFi6JKam_EsphzLl_vZK5I0YMxRwQMv3dS2CMCtL6tAUC-C2yGvagWuwJckI7vfm_wvPdnPPCJDBQQ,1,0,0.0
lFvreo9YzQP10jrgtVBQwlTdG_ZKC29Q8X5joATMV5kt63yrRPB2ry7m3kKrZt5dDr6EzEAq1JqKsA,1,1,1.0
lFzxmo70K1ILR8fTNEpgXZROkBV3gX6pWBse9PoY4iA7BKvNZcT8Wjc9BO5sN-uON0emVg6q-PfZtg,3,1,0.3333333333333333
lG3_BbTQHyhXMlwP-DVYwfqcMGbxDiQCh2LJo0-f6yp789ItnT_ibgrRKqyqppyv3kCkalgL20-Hjg,1,0,0.0
lG55vsU72J8cD-PfGcDKXKx2LkBWJNITJJAwNv48Dc7vcd3KquhdMC3VZ5zSllV2oKmgw-jyyrB21A,1,0,0.0
lHJmRleeSyAVDPahB2Rktq4FX_uFQLK7NjGYoA9jMr5Egn2ImRC9HRYnXnqXOLF_B-79mKWx-bt8JA,1,0,0.0
lHWecXIIe80rjHV-60G4DsXGjzRUokiY7KZbMuO0xtKgtKq_ah9xXBXOYpkWCXUen_0cd6bHBaS6zg,1,0,0.0
lInKvcWaJSIJGhsNzR8PNiAZ7CNDRwF-fga8inAoMGcBXjPwlo2voKQk_qEsVZaFV74KvFBIfGoXew,1,0,0.0
